date,directional_bias,directional_bias_score,volatility_potential,volatility_potential_score,directional_volatility_score,leverage_fuel_score,new_oi_addition_score,oi_zone_reactivation_score,oi_anchor_direction_score,estimated_oi_anchor_price,volatility_trigger_score,realized_volatility_regime_score,cascade_activation_score,liquidation_impulse_score,funding_crowding_score,signal_confidence_score,heatmap_open_interest_usd,heatmap_oi_venue_count,heatmap_liquidation_dominance_pct,heatmap_liquidated_interest_long_usd,heatmap_liquidated_interest_short_usd,liquidation_pressure_downside_score,liquidation_pressure_upside_score,liquidation_pressure_net_score,liquidation_wall_downside_distance_bps,liquidation_wall_downside_amount_score,liquidation_wall_upside_distance_bps,liquidation_wall_upside_amount_score,oi_area_downside_distance_bps,oi_area_downside_amount_score,oi_area_upside_distance_bps,oi_area_upside_amount_score,cascade_closeness_amount_score,cascade_closeness_amount_direction_score,cascade_threshold_state,btc_forward_jump_1d_pct,btc_forward_jump_3d_pct,btc_forward_jump_7d_pct,btc_forward_abs_jump_7d_pct,btc_forward_jump_direction,regime
2014-05-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-05-31,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-03,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-04,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-05,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-06,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-07,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-08,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-09,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-06-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-03,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-04,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-05,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-06,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-07,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-08,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-09,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-07-31,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-03,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-04,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-05,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-06,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-07,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-08,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-09,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-08-31,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-03,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-04,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-05,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-06,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-07,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-08,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-09,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-09-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-03,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-04,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-05,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-06,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-07,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-08,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-09,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-10-31,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-03,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-04,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-05,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-06,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-07,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-08,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-09,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-10,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-11,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-12,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-13,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-14,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-15,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-16,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-17,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-18,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-19,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-20,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-21,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-22,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-23,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-24,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-25,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-26,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-27,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-28,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-29,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-11-30,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-12-01,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
2014-12-02,neutral,0,low,0,0,,,0,0,,,,0,0,,11.25,,,,,,,,,,,,,,,,,,,,,,,,,neutral
